competitionId,gameId,homeId,awayId,teamId1,teamId2,teamId,periodIdx,clock,awayLineupId,homeLineupId,actionType,subType,qualifiers,success,x,y,side,score1,score2,clock_seconds,game_clock_seconds,_match_period,frame_id
33533,2187675,104448,103384,104448,103384,103384,1,19:25:00,985798;1687573;982236;1608569;1720217;,1605200;1698334;1334083;950230;1311667;,3pt,jumpshot,,False,67.0,81.0,RIGHT,2,0,1165.0,1165.0,1,258
33533,2187675,104448,103384,104448,103384,104448,1,19:44:00,985798;1687573;982236;1608569;1720217;,1605200;1698334;1334083;950230;1311667;,2pt,jumpshot,,True,27.0,44.0,LEFT,2,0,1184.0,1184.0,1,168
33533,2187675,104448,103384,104448,103384,104448,1,19:44:00,985798;1687573;982236;1608569;1720217;,1605200;1698334;1334083;950230;1311667;,assist,,,True,0.0,0.0,LEFT,2,0,1184.0,1184.0,1,168
33533,2187675,104448,103384,104448,103384,104448,1,19:59:00,985798;1687573;982236;1608569;1720217;,1605200;1698334;1334083;950230;1311667;,jumpball,won,,True,0.0,0.0,LEFT,0,0,1199.0,1199.0,1,0
33533,2187675,104448,103384,104448,103384,103384,1,19:59:00,985798;1687573;982236;1608569;1720217;,1605200;1698334;1334083;950230;1311667;,jumpball,lost,,True,0.0,0.0,RIGHT,0,0,1199.0,1199.0,1,0
33533,2187675,104448,103384,104448,103384,0,1,20:00:00,,,game,start,,True,0.0,0.0,LEFT,0,0,1200.0,1200.0,1,0
33533,2187675,104448,103384,104448,103384,0,1,20:00:00,985798;1687573;982236;1608569;1720217;,1605200;1698334;1334083;950230;1311667;,period,start,,True,0.0,0.0,LEFT,0,0,1200.0,1200.0,1,0
33533,2187675,104448,103384,104448,103384,0,1,20:00:00,985798;1687573;982236;1608569;1720217;,1605200;1698334;1334083;950230;1311667;,jumpball,startperiod,,True,0.0,0.0,LEFT,0,0,1200.0,1200.0,1,0
33533,2187675,104448,103384,104448,103384,0,2,00:00:00,1687571;1687569;1895740;1687722;1687575;,1912262;1912261;1605800;1698335;1912260;,game,end,confirmed,True,0.0,0.0,LEFT,96,78,0.0,0.0,2,
33533,2187675,104448,103384,104448,103384,0,2,00:00:00,1687571;1687569;1895740;1687722;1687575;,1912262;1912261;1605800;1698335;1912260;,period,end,confirmed,True,0.0,0.0,LEFT,96,78,0.0,0.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,00:04:90,1687571;1687569;1895740;1687722;1687575;,1912262;1912261;1605800;1698335;1912260;,3pt,jumpshot,,True,31.0,73.0,LEFT,96,78,4.09,4.9,2,
33533,2187675,104448,103384,104448,103384,104448,2,00:17:40,1687571;1687569;1895740;1687722;1687575;,1912262;1912261;1605800;1698335;1912260;,2pt,drivinglayup,fromturnover;pointsinthepaint,True,93.0,52.0,RIGHT,96,75,17.04,17.4,2,
33533,2187675,104448,103384,104448,103384,103384,2,00:34:70,1687571;1687569;1895740;1687722;1687575;,1912262;1912261;1605800;1698335;1912260;,turnover,badpass,,True,9.0,24.0,LEFT,94,75,34.07,34.7,2,
33533,2187675,104448,103384,104448,103384,103384,2,00:38:50,1687571;1687569;1895740;1687722;1687575;,1912262;1912261;1605800;1698335;1912260;,rebound,offensive,team,True,0.0,0.0,LEFT,94,75,38.05,38.5,2,
33533,2187675,104448,103384,104448,103384,104448,2,00:38:70,1687571;1687569;1895740;1687722;1687575;,1912262;1912261;1605800;1698335;1912260;,block,,,True,0.0,0.0,RIGHT,94,75,38.07,38.7,2,
33533,2187675,104448,103384,104448,103384,103384,2,00:38:70,1687571;1687569;1895740;1687722;1687575;,1912262;1912261;1605800;1698335;1912260;,2pt,drivinglayup,pointsinthepaint;blocked,False,9.0,47.0,LEFT,94,75,38.07,38.7,2,
33533,2187675,104448,103384,104448,103384,103384,2,00:40:60,1687571;1687569;1895740;1687722;1687575;,1912262;1912261;1605800;1698335;1912260;,rebound,defensive,,True,0.0,0.0,LEFT,94,75,40.06,40.6,2,
33533,2187675,104448,103384,104448,103384,104448,2,00:45:10,1687571;1687569;1895740;1687722;1687575;,1912262;1912261;1605800;1698335;1912260;,2pt,layup,pointsinthepaint;blocked,False,92.0,50.0,RIGHT,94,75,45.01,45.1,2,
33533,2187675,104448,103384,104448,103384,103384,2,00:45:10,1687571;1687569;1895740;1687722;1687575;,1912262;1912261;1605800;1698335;1912260;,block,,,True,0.0,0.0,LEFT,94,75,45.01,45.1,2,
33533,2187675,104448,103384,104448,103384,103384,2,01:03:00,1687571;1687569;1895740;1687722;1687575;,1912262;1912261;1605800;1698335;1912260;,2pt,jumpshot,pointsinthepaint,True,19.0,59.0,LEFT,94,75,63.0,63.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,01:11:00,1687571;1687569;1895740;1687722;1687575;,1912262;1912261;1605800;1698335;1912260;,foulon,,,True,0.0,0.0,LEFT,94,73,71.0,71.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,01:11:00,1687571;1687569;1895740;1687722;1687575;,1912262;1912261;1605800;1698335;1912260;,foul,personal,,True,15.0,64.0,RIGHT,94,73,71.0,71.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,01:19:00,1687571;1687569;1895740;1687722;1687575;,1912262;1912261;1605800;1698335;,substitution,in,,True,0.0,0.0,RIGHT,94,73,79.0,79.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,01:19:00,1687571;1687569;1895740;1687722;1687575;,1301389;1912262;1912261;1605800;,substitution,out,,True,0.0,0.0,RIGHT,94,73,79.0,79.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,01:19:00,1687571;1687569;1895740;1687722;1687575;,1912262;1912261;1605800;1698335;1912260;,timeout,short,,True,0.0,0.0,RIGHT,94,73,79.0,79.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,01:19:00,1687571;1687569;1895740;1687722;1687575;,1912262;1912261;1605800;,substitution,in,,True,0.0,0.0,RIGHT,94,73,79.0,79.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,01:19:00,1687571;1687569;1895740;1687722;1687575;,1301389;1605200;1912262;1912261;1605800;,substitution,out,,True,0.0,0.0,RIGHT,94,73,79.0,79.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,01:20:00,1687571;1687569;1895740;1687722;1687575;,1301389;1605200;1912262;1912261;1605800;,2pt,layup,fromturnover;pointsinthepaint;fastbreak,True,93.0,54.0,RIGHT,94,73,80.0,80.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,01:21:00,1687571;1687569;1895740;1687722;1687575;,1301389;1605200;1912262;1912261;1605800;,turnover,badpass,,True,77.0,56.0,LEFT,92,73,81.0,81.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,01:21:00,1687571;1687569;1895740;1687722;1687575;,1301389;1605200;1912262;1912261;1605800;,steal,,,True,0.0,0.0,RIGHT,92,73,81.0,81.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,01:22:00,1687571;1687569;1895740;1687722;1687575;,1301389;1605200;1912262;1912261;1605800;,rebound,defensive,,True,0.0,0.0,LEFT,92,73,82.0,82.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,01:28:00,1687571;1687569;1895740;1687722;1687575;,1301389;1605200;1912262;1912261;1605800;,block,,,True,0.0,0.0,LEFT,92,73,88.0,88.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,01:28:00,1687571;1687569;1895740;1687722;1687575;,1301389;1605200;1912262;1912261;1605800;,2pt,layup,2ndchance;pointsinthepaint;blocked,False,91.0,51.0,RIGHT,92,73,88.0,88.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,01:29:00,1687571;1687569;1895740;1687722;1687575;,1301389;1605200;1912262;1912261;1605800;,rebound,offensive,,True,0.0,0.0,RIGHT,92,73,89.0,89.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,01:33:00,1687571;1687569;1895740;1687722;1687575;,1301389;1605200;1912262;1912261;1605800;,2pt,layup,2ndchance;pointsinthepaint,False,91.0,44.0,RIGHT,92,73,93.0,93.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,01:33:00,1687571;1687569;1895740;1687722;1687575;,1301389;1605200;1912262;1912261;1605800;,rebound,offensive,,True,0.0,0.0,RIGHT,92,73,93.0,93.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,01:36:00,1687571;1687569;1895740;1687722;1687575;,1301389;1605200;1912262;1912261;1605800;,2pt,jumpshot,2ndchance,False,80.0,69.0,RIGHT,92,73,96.0,96.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,01:38:00,1687571;1687569;1895740;1687722;1687575;,1301389;1605200;1912262;1912261;1605800;,freethrow,1of2,,False,0.0,0.0,RIGHT,92,73,98.0,98.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,01:38:00,1687571;1687569;1895740;1687722;1687575;,1301389;1605200;1912262;1912261;1605800;,foulon,,,True,0.0,0.0,RIGHT,92,73,98.0,98.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,01:38:00,1687571;1687569;1895740;1687722;1687575;,1301389;1605200;1912262;1912261;1605800;,rebound,offensive,,True,0.0,0.0,RIGHT,92,73,98.0,98.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,01:38:00,1687571;1687569;1895740;1687722;1687575;,1301389;1605200;1912262;1912261;1605800;,freethrow,2of2,,False,0.0,0.0,RIGHT,92,73,98.0,98.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,01:38:00,1687571;1687569;1895740;1687722;1687575;,1301389;1605200;1912262;1912261;1605800;,foul,personal,2freethrow,True,86.0,41.0,LEFT,92,73,98.0,98.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,01:49:00,1608569;985798;1687571;1687569;1895740;,1301389;950230;1605200;1912262;1912261;,2pt,drivinglayup,pointsinthepaint;fastbreak,True,10.0,52.0,LEFT,92,73,109.0,109.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,01:49:00,1608569;985798;1687571;1687569;1895740;,1301389;1605200;1912262;1912261;,substitution,in,,True,0.0,0.0,RIGHT,92,73,109.0,109.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,01:49:00,1687571;1687569;1895740;1687722;,1301389;1605200;1912262;1912261;1605800;,substitution,in,,True,0.0,0.0,LEFT,92,73,109.0,109.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,01:49:00,1608569;985798;1687571;1687569;1895740;,1301389;1605200;1912262;1912261;1605800;,substitution,out,,True,0.0,0.0,LEFT,92,73,109.0,109.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,01:49:00,1608569;1687571;1687569;1895740;,1301389;1605200;1912262;1912261;1605800;,substitution,out,,True,0.0,0.0,LEFT,92,73,109.0,109.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,01:49:00,1687571;1687569;1895740;,1301389;1605200;1912262;1912261;1605800;,substitution,in,,True,0.0,0.0,LEFT,92,73,109.0,109.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,01:49:00,1608569;985798;1687571;1687569;1895740;,1301389;950230;1605200;1912262;1912261;,substitution,out,,True,0.0,0.0,RIGHT,92,73,109.0,109.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,01:51:00,1608569;985798;1687571;1687569;1895740;,1301389;950230;1605200;1912262;1912261;,rebound,defensive,,True,0.0,0.0,LEFT,92,71,111.0,111.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,01:55:00,1608569;985798;1687571;1687569;1895740;,1301389;950230;1605200;1912262;1912261;,3pt,jumpshot,,False,75.0,82.0,RIGHT,92,71,115.0,115.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,02:09:00,1608569;985798;1687571;1687569;1895740;,1301389;950230;1605200;1912262;1912261;,rebound,defensive,,True,0.0,0.0,RIGHT,92,71,129.0,129.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,02:12:00,1608569;985798;1687571;1687569;1895740;,1301389;950230;1605200;1912262;1912261;,3pt,jumpshot,,False,37.0,66.0,LEFT,92,71,132.0,132.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,02:24:00,1608569;985798;1687571;1687569;1895740;,1301389;950230;1605200;1912262;1912261;,2pt,layup,pointsinthepaint,True,89.0,45.0,RIGHT,92,71,144.0,144.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,02:52:00,1608569;985798;1687571;1687569;1895740;,1301389;950230;1605200;1912262;,substitution,in,,True,0.0,0.0,RIGHT,90,71,172.0,172.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,02:52:00,1608569;985798;1687573;1687571;1687569;,1334083;1301389;950230;1605200;1912262;,substitution,out,,True,0.0,0.0,LEFT,90,71,172.0,172.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,02:52:00,1608569;985798;1687573;1687571;1687569;,1334083;1301389;1311667;950230;1605200;,substitution,out,,True,0.0,0.0,RIGHT,90,71,172.0,172.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,02:52:00,1608569;985798;1687573;1687571;1687569;,1334083;1301389;1311667;950230;1605200;,2pt,layup,pointsinthepaint,True,9.0,47.0,LEFT,90,71,172.0,172.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,02:52:00,1608569;985798;1687571;1687569;,1334083;1301389;950230;1605200;1912262;,substitution,in,,True,0.0,0.0,LEFT,90,71,172.0,172.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,02:52:00,1608569;985798;1687571;1687569;1895740;,1334083;1301389;950230;1605200;1912262;,substitution,out,,True,0.0,0.0,RIGHT,90,71,172.0,172.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,02:52:00,1608569;985798;1687573;1687571;1687569;,1334083;1301389;950230;1605200;,substitution,in,,True,0.0,0.0,RIGHT,90,71,172.0,172.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,02:52:00,1608569;985798;1687573;1687571;1687569;,1334083;1301389;1311667;950230;1605200;,timeout,short,,True,0.0,0.0,LEFT,90,71,172.0,172.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,02:52:00,1608569;985798;1687573;1687571;1687569;,1334083;1301389;1311667;950230;1605200;,assist,,,True,0.0,0.0,LEFT,90,71,172.0,172.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,02:57:00,1608569;985798;1687573;1687571;1687569;,1334083;1301389;1311667;950230;1605200;,rebound,defensive,,True,0.0,0.0,LEFT,90,69,177.0,177.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,03:02:00,1608569;985798;1687573;1687571;1687569;,1334083;1301389;1311667;950230;1605200;,2pt,jumpshot,,False,75.0,53.0,RIGHT,90,69,182.0,182.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,03:09:00,1608569;985798;1687573;1687571;1687569;,1334083;1301389;1311667;950230;1605200;,rebound,defensive,,True,0.0,0.0,RIGHT,90,69,189.0,189.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,03:13:00,1608569;985798;1687573;1687571;1687569;,1334083;1301389;1311667;950230;1605200;,2pt,floatingjumpshot,pointsinthepaint,False,18.0,47.0,LEFT,90,69,193.0,193.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,03:22:00,1608569;985798;1687573;1687571;1687569;,1334083;1301389;1311667;950230;1605200;,foul,personal,shooting;1freethrow,True,88.0,54.0,LEFT,89,69,202.0,202.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,03:22:00,1608569;985798;1687573;1687571;1687569;,1334083;1301389;1311667;950230;1605200;,2pt,layup,2ndchance;pointsinthepaint,True,88.0,54.0,RIGHT,89,69,202.0,202.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,03:22:00,1608569;985798;1687573;1687571;1687569;,1334083;1301389;1311667;950230;1605200;,freethrow,1of1,2ndchance,True,0.0,0.0,RIGHT,90,69,202.0,202.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,03:22:00,1608569;985798;1687573;1687571;1687569;,1334083;1301389;1311667;950230;1605200;,foulon,,,True,0.0,0.0,RIGHT,89,69,202.0,202.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,03:22:00,1608569;985798;1687573;1687571;1687569;,1334083;1301389;1311667;950230;1605200;,assist,,,True,0.0,0.0,RIGHT,89,69,202.0,202.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,03:31:00,1608569;985798;1687573;1687571;1687569;,1334083;1301389;1311667;950230;1605200;,2pt,drivinglayup,pointsinthepaint,False,90.0,51.0,RIGHT,87,69,211.0,211.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,03:31:00,1608569;985798;1687573;1687571;1687569;,1334083;1301389;1311667;950230;1605200;,rebound,offensive,team,True,0.0,0.0,RIGHT,87,69,211.0,211.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,03:34:00,1608569;985798;1687573;1687571;1687569;,1334083;1301389;1311667;950230;1605200;,rebound,defensive,,True,0.0,0.0,RIGHT,87,69,214.0,214.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,03:37:00,1608569;985798;1687573;1687571;1687569;,1334083;1301389;1311667;950230;1605200;,3pt,jumpshot,,False,6.0,97.0,LEFT,87,69,217.0,217.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,03:50:00,1608569;985798;1687573;1687571;,1334083;1301389;1311667;950230;1605200;,substitution,in,,True,0.0,0.0,LEFT,86,69,230.0,230.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,03:50:00,1608569;985798;1687573;1687571;1720217;,1334083;1301389;1311667;950230;1605200;,substitution,out,,True,0.0,0.0,LEFT,86,69,230.0,230.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,03:50:00,1608569;985798;1687573;1687571;1687569;,1334083;1301389;1311667;950230;1605200;,freethrow,2of2,,False,0.0,0.0,RIGHT,87,69,230.0,230.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,03:50:00,1608569;985798;1687573;1687571;1687569;,1334083;1301389;1311667;950230;1605200;,rebound,defensive,,True,0.0,0.0,LEFT,87,69,230.0,230.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,03:50:00,1608569;985798;1687573;1687571;1720217;,1334083;1301389;1311667;950230;1605200;,foulon,,,True,0.0,0.0,RIGHT,86,69,230.0,230.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,03:50:00,1608569;985798;1687573;1687571;1720217;,1334083;1301389;1311667;950230;1605200;,foul,personal,2freethrow,True,83.0,52.0,LEFT,86,69,230.0,230.0,2,
33533,2187675,104448,103384,104448,103384,0,2,03:50:00,1608569;985798;1687573;1687571;1720217;,1334083;1301389;1311667;950230;1605200;,timeout,commercial,,True,0.0,0.0,LEFT,86,69,230.0,230.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,03:50:00,1608569;985798;1687573;1687571;1687569;,1334083;1301389;1311667;950230;1605200;,freethrow,1of2,,True,0.0,0.0,RIGHT,87,69,230.0,230.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,04:08:00,1608569;985798;1687573;1687571;1720217;,1334083;1301389;1311667;950230;1605200;,freethrow,1of2,,False,0.0,0.0,LEFT,86,68,248.0,248.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,04:08:00,1608569;985798;1687573;1687571;1720217;,1334083;1301389;1311667;950230;1605200;,freethrow,2of2,,True,0.0,0.0,LEFT,86,69,248.0,248.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,04:08:00,1608569;985798;1687573;1687571;1720217;,1334083;1301389;1311667;950230;1605200;,foul,personal,shooting;2freethrow,True,11.0,41.0,RIGHT,86,68,248.0,248.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,04:08:00,1608569;985798;1687573;1687571;1720217;,1334083;1301389;1311667;950230;1605200;,foulon,,,True,0.0,0.0,LEFT,86,68,248.0,248.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,04:30:00,1608569;985798;1687573;982236;1895742;,1334083;1301389;1311667;950230;1605200;,2pt,layup,pointsinthepaint,True,92.0,54.0,RIGHT,85,68,270.0,270.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,04:30:00,1608569;985798;1687573;982236;1895742;,1334083;1301389;1311667;950230;1605200;,foul,personal,shooting;1freethrow,True,92.0,54.0,LEFT,85,68,270.0,270.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,04:30:00,1608569;985798;1687573;1687571;,1334083;1301389;1311667;950230;1605200;,substitution,in,,True,0.0,0.0,LEFT,85,68,270.0,270.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,04:30:00,1608569;985798;1687573;,1334083;1301389;1311667;950230;1605200;,substitution,in,,True,0.0,0.0,LEFT,85,68,270.0,270.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,04:30:00,1608569;985798;1687573;982236;1895742;,1334083;1301389;1311667;950230;1605200;,substitution,out,,True,0.0,0.0,LEFT,85,68,270.0,270.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,04:30:00,1608569;985798;1687573;982236;1895742;,1334083;1301389;1311667;950230;1605200;,foulon,,,True,0.0,0.0,RIGHT,85,68,270.0,270.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,04:30:00,1608569;985798;1687573;1687571;1720217;,1334083;1301389;1311667;950230;1605200;,freethrow,1of1,,True,0.0,0.0,RIGHT,86,68,270.0,270.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,04:30:00,1608569;985798;1687573;1895742;,1334083;1301389;1311667;950230;1605200;,substitution,out,,True,0.0,0.0,LEFT,85,68,270.0,270.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,04:30:00,1608569;985798;1687573;982236;1895742;,1334083;1301389;1311667;950230;1605200;,assist,,,True,0.0,0.0,RIGHT,85,68,270.0,270.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,04:42:00,1608569;985798;1687573;982236;1895742;,1334083;1301389;1311667;950230;1605200;,rebound,defensive,team,True,0.0,0.0,RIGHT,83,68,282.0,282.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,04:45:00,1608569;985798;1687573;982236;1895742;,1334083;1301389;1311667;950230;1605200;,2pt,jumpshot,pointsinthepaint,False,15.0,42.0,LEFT,83,68,285.0,285.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,05:01:00,1608569;985798;1687573;982236;1895742;,1334083;1301389;1311667;950230;1605200;,assist,,,True,0.0,0.0,RIGHT,83,68,301.0,301.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,05:01:00,1608569;985798;1687573;982236;1895742;,1334083;1301389;1311667;950230;1605200;,3pt,jumpshot,2ndchance,True,94.0,5.0,RIGHT,83,68,301.0,301.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,05:04:00,1608569;985798;1687573;982236;1720217;,1334083;1301389;1311667;950230;,substitution,in,,True,0.0,0.0,RIGHT,80,68,304.0,304.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,05:04:00,1608569;985798;1687573;982236;1720217;,1334083;1301389;1311667;1698339;950230;,substitution,out,,True,0.0,0.0,RIGHT,80,68,304.0,304.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,05:04:00,1608569;985798;1687573;982236;,1334083;1301389;1311667;950230;1605200;,substitution,in,,True,0.0,0.0,LEFT,80,68,304.0,304.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,05:04:00,1608569;985798;1687573;982236;1720217;,1334083;1301389;1311667;950230;1605200;,substitution,out,,True,0.0,0.0,LEFT,80,68,304.0,304.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,05:04:00,1608569;985798;1687573;982236;1720217;,1334083;1301389;1311667;1698339;950230;,rebound,offensive,team,True,0.0,0.0,RIGHT,80,68,304.0,304.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,05:05:00,1608569;985798;1687573;982236;1720217;,1334083;1301389;1311667;1698339;950230;,2pt,jumpshot,,False,78.0,38.0,RIGHT,80,68,305.0,305.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,05:22:00,1608569;985798;1687573;982236;1720217;,1334083;1301389;1311667;1698339;950230;,3pt,jumpshot,,True,7.0,96.0,LEFT,80,68,322.0,322.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,05:22:00,1608569;985798;1687573;982236;1720217;,1334083;1301389;1311667;1698339;950230;,assist,,,True,0.0,0.0,LEFT,80,68,322.0,322.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,05:36:00,1608569;985798;1687573;982236;1720217;,1334083;1301389;1311667;1698339;950230;,assist,,,True,0.0,0.0,RIGHT,80,65,336.0,336.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,05:36:00,1608569;985798;1687573;982236;1720217;,1334083;1301389;1311667;1698339;950230;,2pt,dunk,pointsinthepaint;fastbreak,True,93.0,50.0,RIGHT,80,65,336.0,336.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,05:44:00,1608569;985798;1687573;982236;,1334083;1301389;1311667;1698339;950230;,substitution,in,,True,0.0,0.0,LEFT,78,64,344.0,344.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,05:44:00,1608569;985798;1895742;1687573;982236;,1334083;1301389;1311667;1698339;950230;,substitution,out,,True,0.0,0.0,LEFT,78,64,344.0,344.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,05:44:00,1608569;985798;1895742;1687573;982236;,1334083;1301389;1311667;1698339;950230;,foul,personal,shooting;2freethrow,True,14.0,55.0,RIGHT,78,63,344.0,344.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,05:44:00,1608569;985798;1895742;1687573;982236;,1334083;1301389;1311667;1698339;950230;,freethrow,1of2,,True,0.0,0.0,LEFT,78,64,344.0,344.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,05:44:00,1608569;985798;1687573;982236;1720217;,1334083;1301389;1311667;1698339;950230;,freethrow,2of2,,True,0.0,0.0,LEFT,78,65,344.0,344.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,05:44:00,1608569;985798;1895742;1687573;982236;,1334083;1301389;1311667;1698339;950230;,foulon,,,True,0.0,0.0,LEFT,78,63,344.0,344.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,06:00:00,1608569;985798;1895742;1687573;982236;,1605200;1334083;1301389;1311667;1698339;,2pt,layup,2ndchance;pointsinthepaint,True,91.0,50.0,RIGHT,77,63,360.0,360.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,06:00:00,1608569;985798;1895742;1687573;982236;,1605200;1334083;1301389;1311667;1698339;,foul,personal,shooting;1freethrow,True,91.0,50.0,LEFT,77,63,360.0,360.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,06:00:00,1608569;985798;1895742;1687573;982236;,1605200;1334083;1301389;1311667;1698339;,rebound,offensive,,True,0.0,0.0,RIGHT,75,63,360.0,360.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,06:00:00,1608569;985798;1895742;1687573;982236;,1605200;1334083;1301389;1311667;1698339;,foulon,,,True,0.0,0.0,RIGHT,77,63,360.0,360.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,06:00:00,1608569;985798;1895742;1687573;982236;,1605200;1334083;1301389;1311667;1698339;,freethrow,1of1,2ndchance,True,0.0,0.0,RIGHT,78,63,360.0,360.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,06:00:00,1608569;985798;1895742;1687573;982236;,1605200;1334083;1301389;1311667;1698339;,substitution,out,,True,0.0,0.0,RIGHT,78,63,360.0,360.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,06:00:00,1608569;985798;1895742;1687573;982236;,1334083;1301389;1311667;1698339;,substitution,in,,True,0.0,0.0,RIGHT,78,63,360.0,360.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,06:03:00,1608569;985798;1895742;1687573;982236;,1605200;1334083;1301389;1311667;1698339;,3pt,jumpshot,2ndchance,False,90.0,96.0,RIGHT,75,63,363.0,363.0,2,
